Run #,Timestamp,Confidence,Label
116,2025-04-08 14:49:19,56.54,Unknown
117,2025-04-08 14:49:19,58.81,Unknown
118,2025-04-08 14:49:19,56.27,Unknown
119,2025-04-08 14:49:19,56.74,Unknown
120,2025-04-08 14:49:20,57.21,Unknown
121,2025-04-08 14:49:20,57.71,Unknown
122,2025-04-08 14:49:20,59.04,Unknown
123,2025-04-08 14:49:20,57.8,Unknown
124,2025-04-08 14:49:20,56.08,Unknown
125,2025-04-08 14:49:20,53.72,Unknown
126,2025-04-08 14:49:20,56.83,Unknown
127,2025-04-08 14:49:20,57.42,Unknown
128,2025-04-08 14:49:20,56.27,Unknown
129,2025-04-08 14:49:20,59.11,Unknown
130,2025-04-08 14:49:20,58.18,Unknown
131,2025-04-08 14:49:20,55.6,Unknown
132,2025-04-08 14:49:20,55.6,Unknown
133,2025-04-08 14:49:20,57.78,Unknown
134,2025-04-08 14:49:20,58.29,Unknown
135,2025-04-08 14:49:20,60.59,Unknown
136,2025-04-08 14:49:20,59.97,Unknown
137,2025-04-08 14:49:20,63.44,Unknown
138,2025-04-08 14:49:20,64.19,Unknown
139,2025-04-08 14:49:20,61.67,Unknown
140,2025-04-08 14:49:21,62.42,Unknown
141,2025-04-08 14:49:21,62.02,Unknown
142,2025-04-08 14:49:21,64.03,Unknown
143,2025-04-08 14:49:21,64.0,Unknown
144,2025-04-08 14:49:21,62.51,Unknown
145,2025-04-08 14:49:21,62.6,Unknown
146,2025-04-08 14:49:21,64.0,Unknown
147,2025-04-08 14:49:21,62.39,Unknown
148,2025-04-08 14:49:21,62.92,Unknown
149,2025-04-08 14:49:21,59.16,Unknown
150,2025-04-08 14:49:21,61.7,Unknown
151,2025-04-08 14:49:21,62.75,Unknown
152,2025-04-08 14:49:21,64.22,Unknown
153,2025-04-08 14:49:21,59.85,Unknown
154,2025-04-08 14:49:21,55.0,Unknown
155,2025-04-08 14:49:21,54.09,Unknown
156,2025-04-08 14:49:21,51.29,Unknown
157,2025-04-08 14:49:21,51.87,Unknown
158,2025-04-08 14:49:21,52.51,Unknown
159,2025-04-08 14:49:21,58.98,Unknown
160,2025-04-08 14:49:21,50.83,Unknown
161,2025-04-08 14:49:22,46.66,Alex
162,2025-04-08 14:49:22,48.9,Alex
163,2025-04-08 14:49:22,46.69,Alex
164,2025-04-08 14:49:22,49.1,Alex
165,2025-04-08 14:49:22,48.09,Alex
166,2025-04-08 14:49:22,49.0,Alex
167,2025-04-08 14:49:22,48.51,Alex
168,2025-04-08 14:49:22,51.2,Unknown
169,2025-04-08 14:49:22,48.84,Alex
170,2025-04-08 14:49:22,48.56,Alex
171,2025-04-08 14:49:22,48.33,Alex
172,2025-04-08 14:49:22,49.34,Alex
173,2025-04-08 14:49:22,49.54,Alex
174,2025-04-08 14:49:22,45.84,Alex
175,2025-04-08 14:49:22,46.5,Alex
176,2025-04-08 14:49:22,46.92,Alex
177,2025-04-08 14:49:22,47.99,Alex
178,2025-04-08 14:49:22,50.12,Unknown
179,2025-04-08 14:49:22,50.35,Unknown
180,2025-04-08 14:49:22,51.64,Unknown
181,2025-04-08 14:49:22,59.45,Unknown
